id,brand,name,shared_term_count,shared_terms,raw_dot_product,query_norm,laptop_norm,denominator,cosine_from_raw,cosine_from_normalized
LP0049,ASUS,ASUS ZENBOOK 14 OLED,4,"['coding', 'game_ringan', 'kuliah', 'skripsi']",0.022086568536146458,0.7686453722894049,0.18652660450611727,0.1433728113624831,0.15404990894895665,0.15404990894895665
LP0092,Lenovo,LENOVO THINKPAD E14 G7,4,"['coding', 'game_ringan', 'kuliah', 'skripsi']",0.022723681090073763,0.7686453722894049,0.19509506326324774,0.14995891753380405,0.1515327095166004,0.15153270951660036
LP0055,Axioo,AXIOO HYPE 5 AMD,4,"['coding', 'game_ringan', 'kuliah', 'skripsi']",0.024363534364615167,0.7686453722894049,0.21019331367690838,0.1615641178439309,0.1507979289569115,0.15079792895691146
